"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.29%","Toxic Warrior",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.29%","Outbreak Assassin",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","8.06%","Slimefist",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","3.23%","Biohazard",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","2.42%","Lab Technician",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.61%","Plague Hag",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Scrap Metal Monster",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Telekinetic Mutant",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Sludge Soaker",124
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.57%","Mutated Behemoth",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.28%","Hazmat",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.14%","Mutant Mongrel",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","9.87%","The Menace",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","8.32%","Telekinetic Mutant",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","8.04%","Slimefist",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.33%","Outbreak Assassin",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.05%","Sludge Swimmer",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","5.78%","Toxic Warrior",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.37%","Tentacle",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.09%","Mutant Ninja",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.09%","Biohazard",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","3.95%","Lab Technician",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.13%","Sludge Soaker",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","0.99%","Scrap Metal Monster",709
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","0.99%","Plague Hag",709
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","22.61%","Mutated Behemoth",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","16.52%","Sludge Swimmer",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","14.78%","The Menace",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","11.30%","Outbreak Assassin",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","8.70%","Slimefist",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","6.96%","Toxic Warrior",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","6.96%","Hazmat",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","6.09%","Mutant Mongrel",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","3.48%","Lab Technician",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.87%","Biohazard",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.87%","Mutant Ninja",115
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.87%","Plague Hag",115
