"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","21.01%","Clockwork Timespinner",476
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","7.14%","Shackled Servant",476
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","5.88%","Vigilant Ward",476
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","2.52%","Dread Knight",476
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","0.42%","Harbinger of Death",476
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","21.09%","Portal Plunderer",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","20.46%","Clockwork Timespinner",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","12.93%","Record Keeper's Assistant",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","11.84%","Sentient Slime",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","11.49%","Dread Knight",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","9.77%","Record Keeper",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","5.69%","Skeletal Champion",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","5.00%","Epoch Golem",1740
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","1.72%","Harbinger of Death",1740
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","38.04%","Sentient Slime",1585
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","27.32%","Dread Knight",1585
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","17.48%","Vigilant Ward",1585
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","8.33%","Shackled Servant",1585
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","6.62%","Skeletal Champion",1585
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","2.21%","Harbinger of Death",1585
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","89.30%","Skeletal Champion",1000
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","4.60%","Timelost Thaumaturge",1000
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","3.90%","Vigilant Ward",1000
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","2.20%","Shackled Servant",1000
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","45.54%","Sentient Slime",1021
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","37.90%","Dread Knight",1021
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","8.81%","Carrion Medium",1021
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","5.68%","Skeletal Champion",1021
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","2.06%","Timeless Lich",1021
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","33.67%","Clockwork Timespinner",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","30.65%","Portal Plunderer",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","15.58%","Portal Pursuer",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","9.05%","Portal Paladin",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","5.03%","Record Keeper",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","3.52%","Skeletal Champion",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","1.51%","Epoch Golem",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","0.50%","Dread Knight",199
"Bristle Woods Rift","Ancient Lab (Pursued)","Brie String","-","0.50%","Record Keeper's Assistant",199
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","37.82%","Clockwork Timespinner",357
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","28.29%","Portal Plunderer",357
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","20.17%","Portal Pursuer",357
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","4.76%","Record Keeper",357
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","4.76%","Skeletal Champion",357
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","3.64%","Epoch Golem",357
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","0.28%","Dread Knight",357
"Bristle Woods Rift","Ancient Lab (Paladin's Bane) (Pursued)","Brie String","-","0.28%","Sentient Slime",357
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","20.14%","Portal Pursuer",139
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","17.99%","Dread Knight",139
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","13.67%","Record Keeper's Assistant",139
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","12.95%","Record Keeper",139
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","11.51%","Sentient Slime",139
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","8.63%","Clockwork Timespinner",139
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","7.91%","Skeletal Champion",139
"Bristle Woods Rift","Gearworks (Paladin's Bane) (Pursued)","Brie String","-","7.19%","Portal Plunderer",139
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane) (Pursued)","Brie String","-","79.83%","Skeletal Champion",119
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane) (Pursued)","Brie String","-","18.49%","Portal Pursuer",119
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane) (Pursued)","Brie String","-","1.68%","Record Keeper's Assistant",119
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","41.45%","Clockwork Timespinner",234
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","36.75%","Portal Plunderer",234
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","10.26%","Portal Paladin",234
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","5.13%","Epoch Golem",234
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","4.70%","Record Keeper",234
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","1.28%","Dread Knight",234
"Bristle Woods Rift","Ancient Lab","Brie String","Rift Antiskele","0.43%","Record Keeper's Assistant",234
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","28.52%","Record Keeper's Assistant",270
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","19.63%","Dread Knight",270
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","19.63%","Record Keeper",270
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","14.07%","Sentient Slime",270
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","10.37%","Portal Paladin",270
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","5.19%","Clockwork Timespinner",270
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","2.59%","Portal Plunderer",270
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","44.19%","Portal Plunderer",344
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","43.02%","Clockwork Timespinner",344
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","5.81%","Record Keeper",344
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","3.49%","Epoch Golem",344
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","1.45%","Dread Knight",344
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","1.45%","Sentient Slime",344
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","Rift Antiskele","0.58%","Record Keeper's Assistant",344
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","38.98%","Portal Plunderer",118
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","13.56%","Timeslither Pythoness",118
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","11.86%","Timeless Lich",118
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","11.86%","Epoch Golem",118
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","9.32%","Dread Knight",118
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","9.32%","Carrion Medium",118
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","5.08%","Shackled Servant",118
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","22.88%","Portal Plunderer",118
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","17.80%","Clockwork Timespinner",118
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","16.10%","Dread Knight",118
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","13.56%","Record Keeper's Assistant",118
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","11.02%","Sentient Slime",118
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","9.32%","Record Keeper",118
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","9.32%","Epoch Golem",118
"Bristle Woods Rift","Ancient Lab","Swiss String","-","27.86%","Clockwork Timespinner",280
"Bristle Woods Rift","Ancient Lab","Swiss String","-","22.14%","Portal Plunderer",280
"Bristle Woods Rift","Ancient Lab","Swiss String","-","17.14%","Record Keeper",280
"Bristle Woods Rift","Ancient Lab","Swiss String","-","13.21%","Skeletal Champion",280
"Bristle Woods Rift","Ancient Lab","Swiss String","-","7.14%","Portal Paladin",280
"Bristle Woods Rift","Ancient Lab","Swiss String","-","5.71%","Sentient Slime",280
"Bristle Woods Rift","Ancient Lab","Swiss String","-","5.71%","Record Keeper's Assistant",280
"Bristle Woods Rift","Ancient Lab","Swiss String","-","1.07%","Dread Knight",280
