"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","4.96%","Carrion Medium",950
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","2.31%","Harbinger of Death",950
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","25.14%","Timeslither Pythoness",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","21.10%","Epoch Golem",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","17.34%","Timeless Lich",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","14.74%","Portal Plunderer",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","6.07%","Dread Knight",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","5.78%","Carrion Medium",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","4.34%","Shackled Servant",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","3.76%","Skeletal Champion",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","1.73%","Harbinger of Death",366
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","27.44%","Timeslither Pythoness",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","21.28%","Epoch Golem",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","18.97%","Timeless Lich",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","14.87%","Portal Plunderer",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","6.15%","Dread Knight",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","5.13%","Carrion Medium",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","4.36%","Shackled Servant",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","Rift Antiskele","1.79%","Harbinger of Death",425
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","39.29%","Epoch Golem",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","13.74%","Timeless Lich",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","11.54%","Timeslither Pythoness",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","11.26%","Portal Plunderer",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","6.87%","Skeletal Champion",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","6.32%","Dread Knight",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","5.22%","Shackled Servant",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","4.12%","Carrion Medium",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","-","1.65%","Harbinger of Death",388
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","41.15%","Epoch Golem",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","14.96%","Timeless Lich",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","12.72%","Timeslither Pythoness",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","12.22%","Portal Plunderer",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","6.48%","Shackled Servant",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","5.74%","Dread Knight",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","4.74%","Carrion Medium",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Magical String","Rift Antiskele","2.00%","Harbinger of Death",458
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","37.48%","Portal Plunderer",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","12.10%","Dread Knight",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","11.37%","Timeslither Pythoness",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","10.70%","Timeless Lich",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","9.13%","Epoch Golem",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","6.44%","Carrion Medium",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","5.27%","Shackled Servant",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","5.27%","Skeletal Champion",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","2.24%","Harbinger of Death",1874
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","40.03%","Portal Plunderer",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","12.85%","Dread Knight",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","11.82%","Timeslither Pythoness",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","11.28%","Timeless Lich",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","9.50%","Epoch Golem",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","6.89%","Carrion Medium",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","5.22%","Shackled Servant",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","Rift Antiskele","2.41%","Harbinger of Death",2237
"Bristle Woods Rift","Ingress","Runic String","-","20.30%","Clockwork Timespinner",2453
"Bristle Woods Rift","Ingress","Runic String","-","19.93%","Sentient Slime",2453
"Bristle Woods Rift","Ingress","Runic String","-","18.92%","Portal Pursuer",2453
"Bristle Woods Rift","Ingress","Runic String","-","18.87%","Dread Knight",2453
"Bristle Woods Rift","Ingress","Runic String","-","11.70%","Vigilant Ward",2453
"Bristle Woods Rift","Ingress","Runic String","-","9.25%","Shackled Servant",2453
"Bristle Woods Rift","Ingress","Runic String","-","1.02%","Harbinger of Death",2453
"Bristle Woods Rift","Ingress","Ancient String","-","23.78%","Portal Pursuer",862
"Bristle Woods Rift","Ingress","Ancient String","-","20.19%","Clockwork Timespinner",862
"Bristle Woods Rift","Ingress","Ancient String","-","16.82%","Sentient Slime",862
"Bristle Woods Rift","Ingress","Ancient String","-","14.73%","Dread Knight",862
"Bristle Woods Rift","Ingress","Ancient String","-","12.18%","Shackled Servant",862
"Bristle Woods Rift","Ingress","Ancient String","-","11.14%","Vigilant Ward",862
"Bristle Woods Rift","Ingress","Ancient String","-","1.16%","Harbinger of Death",862
"Bristle Woods Rift","Ingress","Magical String","-","38.66%","Portal Pursuer",432
"Bristle Woods Rift","Ingress","Magical String","-","19.44%","Sentient Slime",432
"Bristle Woods Rift","Ingress","Magical String","-","18.98%","Clockwork Timespinner",432
"Bristle Woods Rift","Ingress","Magical String","-","9.49%","Shackled Servant",432
"Bristle Woods Rift","Ingress","Magical String","-","8.80%","Vigilant Ward",432
"Bristle Woods Rift","Ingress","Magical String","-","3.24%","Dread Knight",432
"Bristle Woods Rift","Ingress","Magical String","-","1.39%","Harbinger of Death",432
"Bristle Woods Rift","Ingress","Brie String","-","33.46%","Portal Pursuer",1061
"Bristle Woods Rift","Ingress","Brie String","-","26.39%","Sentient Slime",1061
"Bristle Woods Rift","Ingress","Brie String","-","20.83%","Clockwork Timespinner",1061
"Bristle Woods Rift","Ingress","Brie String","-","8.86%","Vigilant Ward",1061
"Bristle Woods Rift","Ingress","Brie String","-","6.22%","Shackled Servant",1061
"Bristle Woods Rift","Ingress","Brie String","-","2.83%","Dread Knight",1061
"Bristle Woods Rift","Ingress","Brie String","-","1.41%","Harbinger of Death",1061
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","20.30%","Clockwork Timespinner",2453
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","19.93%","Sentient Slime",2453
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","18.92%","Portal Pursuer",2453
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","18.87%","Dread Knight",2453
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","11.70%","Vigilant Ward",2453
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","9.25%","Shackled Servant",2453
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","1.02%","Harbinger of Death",2453
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","23.78%","Portal Pursuer",862
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","20.19%","Clockwork Timespinner",862
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","16.82%","Sentient Slime",862
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","14.73%","Dread Knight",862
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","12.18%","Shackled Servant",862
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","11.14%","Vigilant Ward",862
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","1.16%","Harbinger of Death",862
"Bristle Woods Rift","Ingress (Paladin's Bane)","Magical String","-","38.66%","Portal Pursuer",432
"Bristle Woods Rift","Ingress (Paladin's Bane)","Magical String","-","19.44%","Sentient Slime",432
"Bristle Woods Rift","Ingress (Paladin's Bane)","Magical String","-","18.98%","Clockwork Timespinner",432
"Bristle Woods Rift","Ingress (Paladin's Bane)","Magical String","-","9.49%","Shackled Servant",432
"Bristle Woods Rift","Ingress (Paladin's Bane)","Magical String","-","8.80%","Vigilant Ward",432
"Bristle Woods Rift","Ingress (Paladin's Bane)","Magical String","-","3.24%","Dread Knight",432
"Bristle Woods Rift","Ingress (Paladin's Bane)","Magical String","-","1.39%","Harbinger of Death",432
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","33.46%","Portal Pursuer",1061
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","26.39%","Sentient Slime",1061
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","20.83%","Clockwork Timespinner",1061
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","8.86%","Vigilant Ward",1061
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","6.22%","Shackled Servant",1061
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","2.83%","Dread Knight",1061
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","1.41%","Harbinger of Death",1061
"Bristle Woods Rift","Lucky Tower","Runic String","-","23.31%","Epoch Golem",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","15.60%","Portal Plunderer",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","13.32%","Clockwork Timespinner",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","11.80%","Dread Knight",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","10.37%","Record Keeper",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","9.80%","Record Keeper's Assistant",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","5.52%","Skeletal Champion",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","5.42%","Portal Paladin",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","2.85%","Sentient Slime",1052
"Bristle Woods Rift","Lucky Tower","Runic String","-","2.00%","Harbinger of Death",1052
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","24.20%","Epoch Golem",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","17.03%","Portal Plunderer",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","13.58%","Clockwork Timespinner",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","12.98%","Dread Knight",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","10.88%","Record Keeper's Assistant",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","10.71%","Record Keeper",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","5.56%","Portal Paladin",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","3.12%","Sentient Slime",1246
"Bristle Woods Rift","Lucky Tower","Runic String","Rift Antiskele","1.94%","Harbinger of Death",1246
"Bristle Woods Rift","Lucky Tower","Ancient String","-","22.50%","Epoch Golem",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","16.35%","Portal Plunderer",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","14.62%","Clockwork Timespinner",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","10.77%","Record Keeper",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","10.38%","Dread Knight",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","9.62%","Record Keeper's Assistant",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","7.12%","Portal Paladin",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","4.62%","Skeletal Champion",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","2.69%","Sentient Slime",520
"Bristle Woods Rift","Lucky Tower","Ancient String","-","1.35%","Harbinger of Death",520
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","23.01%","Epoch Golem",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","17.30%","Portal Plunderer",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","15.40%","Clockwork Timespinner",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","11.42%","Record Keeper",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","11.07%","Dread Knight",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","10.55%","Record Keeper's Assistant",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","6.40%","Portal Paladin",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","2.94%","Sentient Slime",604
"Bristle Woods Rift","Lucky Tower","Ancient String","Rift Antiskele","1.90%","Harbinger of Death",604
"Bristle Woods Rift","Lucky Tower","Magical String","-","22.84%","Epoch Golem",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","17.43%","Clockwork Timespinner",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","13.03%","Portal Plunderer",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","10.49%","Record Keeper's Assistant",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","10.49%","Record Keeper",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","9.98%","Dread Knight",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","5.08%","Skeletal Champion",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","4.23%","Portal Paladin",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","4.06%","Sentient Slime",591
"Bristle Woods Rift","Lucky Tower","Magical String","-","2.37%","Harbinger of Death",591
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","24.28%","Epoch Golem",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","17.96%","Clockwork Timespinner",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","14.80%","Portal Plunderer",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","11.64%","Record Keeper",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","10.63%","Dread Knight",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","9.77%","Record Keeper's Assistant",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","4.31%","Sentient Slime",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","4.17%","Portal Paladin",727
"Bristle Woods Rift","Lucky Tower","Magical String","Rift Antiskele","2.44%","Harbinger of Death",727
"Bristle Woods Rift","Lucky Tower","Brie String","-","20.40%","Clockwork Timespinner",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","20.24%","Portal Plunderer",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","11.02%","Record Keeper",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","10.98%","Record Keeper's Assistant",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","10.41%","Dread Knight",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","10.33%","Sentient Slime",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","5.60%","Epoch Golem",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","5.18%","Skeletal Champion",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","4.31%","Portal Paladin",2632
"Bristle Woods Rift","Lucky Tower","Brie String","-","1.52%","Harbinger of Death",2632
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","21.49%","Clockwork Timespinner",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","21.18%","Portal Plunderer",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","11.81%","Record Keeper",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","11.37%","Record Keeper's Assistant",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","11.24%","Dread Knight",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","10.76%","Sentient Slime",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","5.87%","Epoch Golem",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","4.58%","Portal Paladin",3109
"Bristle Woods Rift","Lucky Tower","Brie String","Rift Antiskele","1.70%","Harbinger of Death",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","24.65%","Epoch Golem",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","16.50%","Portal Plunderer",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","14.08%","Clockwork Timespinner",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","12.47%","Dread Knight",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","10.97%","Record Keeper",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","10.36%","Record Keeper's Assistant",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","5.84%","Skeletal Champion",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","3.02%","Sentient Slime",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","2.11%","Harbinger of Death",1052
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","25.62%","Epoch Golem",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","18.04%","Portal Plunderer",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","14.37%","Clockwork Timespinner",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","13.75%","Dread Knight",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","11.52%","Record Keeper's Assistant",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","11.34%","Record Keeper",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","3.30%","Sentient Slime",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","Rift Antiskele","2.05%","Harbinger of Death",1246
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","24.22%","Epoch Golem",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","17.60%","Portal Plunderer",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","15.73%","Clockwork Timespinner",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","11.59%","Record Keeper",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","11.18%","Dread Knight",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","10.35%","Record Keeper's Assistant",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","4.97%","Skeletal Champion",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","2.90%","Sentient Slime",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","1.45%","Harbinger of Death",520
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","24.58%","Epoch Golem",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","18.48%","Portal Plunderer",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","16.45%","Clockwork Timespinner",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","12.20%","Record Keeper",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","11.83%","Dread Knight",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","11.28%","Record Keeper's Assistant",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","3.14%","Sentient Slime",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","Rift Antiskele","2.03%","Harbinger of Death",604
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","23.85%","Epoch Golem",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","18.20%","Clockwork Timespinner",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","13.60%","Portal Plunderer",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","10.95%","Record Keeper",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","10.95%","Record Keeper's Assistant",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","10.42%","Dread Knight",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","5.30%","Skeletal Champion",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","4.24%","Sentient Slime",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","2.47%","Harbinger of Death",591
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","25.34%","Epoch Golem",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","18.74%","Clockwork Timespinner",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","15.44%","Portal Plunderer",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","12.14%","Record Keeper",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","11.09%","Dread Knight",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","10.19%","Record Keeper's Assistant",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","4.50%","Sentient Slime",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","Rift Antiskele","2.55%","Harbinger of Death",727
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","21.31%","Clockwork Timespinner",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","21.16%","Portal Plunderer",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","11.51%","Record Keeper",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","11.47%","Record Keeper's Assistant",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","10.88%","Dread Knight",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","10.80%","Sentient Slime",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","5.86%","Epoch Golem",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","5.42%","Skeletal Champion",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","-","1.59%","Harbinger of Death",2632
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","22.52%","Clockwork Timespinner",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","22.20%","Portal Plunderer",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","12.38%","Record Keeper",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","11.92%","Record Keeper's Assistant",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","11.78%","Dread Knight",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","11.28%","Sentient Slime",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","6.15%","Epoch Golem",3109
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Brie String","Rift Antiskele","1.78%","Harbinger of Death",3109
"Bristle Woods Rift","Pursuer Mousoleum","Brie String","-","82.96%","Skeletal Champion",405
"Bristle Woods Rift","Pursuer Mousoleum","Brie String","-","11.85%","Portal Pursuer",405
"Bristle Woods Rift","Pursuer Mousoleum","Brie String","-","5.19%","Record Keeper's Assistant",405
"Bristle Woods Rift","Pursuer Mousoleum","Brie String","Rift Antiskele","69.01%","Portal Pursuer",525
"Bristle Woods Rift","Pursuer Mousoleum","Brie String","Rift Antiskele","28.87%","Record Keeper's Assistant",525
"Bristle Woods Rift","Pursuer Mousoleum","Brie String","Rift Antiskele","2.11%","Record Keeper",525
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane)","Brie String","-","82.96%","Skeletal Champion",405
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane)","Brie String","-","11.85%","Portal Pursuer",405
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane)","Brie String","-","5.19%","Record Keeper's Assistant",405
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane)","Brie String","Rift Antiskele","69.01%","Portal Pursuer",525
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane)","Brie String","Rift Antiskele","28.87%","Record Keeper's Assistant",525
"Bristle Woods Rift","Pursuer Mousoleum (Paladin's Bane)","Brie String","Rift Antiskele","2.11%","Record Keeper",525
"Bristle Woods Rift","Runic Laboratory","Runic String","-","29.54%","Timelost Thaumaturge",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","15.86%","Shackled Servant",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","15.73%","Chamber Cleaver",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","11.45%","Timeslither Pythoness",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","10.24%","Dread Knight",4637
