mouse,novice,recruit,apprentice,initiate,journeyman,master,grandmaster,legendary,hero,knight,lord,baron,count,duke,grandduke,archduke
Shopkeeper,,,,,,,,,,,0.00009170000,0.00004160000,0.00001890000,0.00000861000,0.00000391000,0.00000020400
Tonic Salesman,,,,,,,,,,,0.00010300000,0.00004680000,0.00002130000,0.00000969000,0.00000440000,0.00000023000
Lasso Cowgirl,,,,,,,,,,,0.00013800000,0.00006240000,0.00002840000,0.00001290000,0.00000587000,0.00000030600
Upper Class Lady,,,,,,,,,,,0.00015500000,0.00007020000,0.00003200000,0.00001450000,0.00000660000,0.00000034400
Ruffian,,,,,,,,,,,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Bartender,,,,,,,,,,,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Farrier,,,,,,,,,,,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Parlour Player,,,,,,,,,,,0.00018900000,0.00008580000,0.00003910000,0.00001780000,0.00000807000,0.00000042100
Prospector,,,,,,,,,,,0.00020600000,0.00009360000,0.00004260000,0.00001940000,0.00000881000,0.00000045900
Coal Shoveler,,,,,,,,,,,0.00020600000,0.00009360000,0.00004260000,0.00001940000,0.00000881000,0.00000045900
Bounty Hunter,,,,,,,,,,,0.00021800000,0.00009880000,0.00004500000,0.00002040000,0.00000929000,0.00000048500
Pyrite,,,,,,,,,,,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Stuffy Banker,,,,,,,,,,,0.00027500000,0.00012500000,0.00005680000,0.00002580000,0.00001170000,0.00000061200
Cardshark,,,,,,,,,,,0.00030900000,0.00014000000,0.00006390000,0.00002910000,0.00001320000,0.00000068900
Desperado,,,,,,,,,,,0.00032700000,0.00014800000,0.00006750000,0.00003070000,0.00001390000,0.00000072700
Outlaw,,,,,,,,,,,0.00032700000,0.00014800000,0.00006750000,0.00003070000,0.00001390000,0.00000072700
Stagecoach Driver,,,,,,,,,,,0.00037800000,0.00017200000,0.00007810000,0.00003550000,0.00001610000,0.00000084200
Undertaker,,,,,,,,,,,0.00041300000,0.00018700000,0.00008520000,0.00003870000,0.00001760000,0.00000091800
Circuit Judge,,,,,,,,,,,0.00051600000,0.00023400000,0.00010700000,0.00004840000,0.00002200000,0.00000115000
Passenger,,,,,,,,,,,0.00005730000,0.00002600000,0.00001180000,0.00000538000,0.00000245000,0.00000012800
Mysterious Traveller,,,,,,,,,,,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Photographer,,,,,,,,,,,0.00009170000,0.00004160000,0.00001890000,0.00000861000,0.00000391000,0.00000020400
Travelling Barber,,,,,,,,,,,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Cannonball,,,,,,,,,,,0.00016000000,0.00007280000,0.00003310000,0.00001510000,0.00000685000,0.00000035700
Fuel,,,,,,,,,,,0.00018300000,0.00008320000,0.00003790000,0.00001720000,0.00000783000,0.00000040800
Cute Crate Carrier,,,,,,,,,,,0.00018300000,0.00008320000,0.00003790000,0.00001720000,0.00000783000,0.00000040800
Automorat,,,,,,,,,,,0.00018300000,0.00008320000,0.00003790000,0.00001720000,0.00000783000,0.00000040800
Angry Train Staff,,,,,,,,,,,0.00019500000,0.00008840000,0.00004020000,0.00001830000,0.00000832000,0.00000043400
Train Conductor,,,,,,,,,,,0.00020600000,0.00009360000,0.00004260000,0.00001940000,0.00000881000,0.00000045900
Crate Camo,,,,,,,,,,,0.00020600000,0.00009360000,0.00004260000,0.00001940000,0.00000881000,0.00000045900
Stoutgear,,,,,,,,,,,0.00020600000,0.00009360000,0.00004260000,0.00001940000,0.00000881000,0.00000045900
Stowaway,,,,,,,,,,,0.00021800000,0.00009880000,0.00004500000,0.00002040000,0.00000929000,0.00000048500
Hookshot,,,,,,,,,,,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Supply Hoarder,,,,,,,,,,,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Mouse With No Name,,,,,,,,,,,0.00024100000,0.00010900000,0.00004970000,0.00002260000,0.00001030000,0.00000053600
Warehouse Manager,,,,,,,,,,,0.00025200000,0.00011400000,0.00005210000,0.00002370000,0.00001080000,0.00000056100
Steel Horse Rider,,,,,,,,,,,0.00025200000,0.00011400000,0.00005210000,0.00002370000,0.00001080000,0.00000056100
Train Engineer,,,,,,,,,,,0.00027500000,0.00012500000,0.00005680000,0.00002580000,0.00001170000,0.00000061200
Dangerous Duo,,,,,,,,,,,0.00027500000,0.00012500000,0.00005680000,0.00002580000,0.00001170000,0.00000061200
Black Powder Thief,,,,,,,,,,,0.00034400000,0.00015600000,0.00007100000,0.00003230000,0.00001470000,0.00000076500
Sharpshooter,,,,,,,,,,,0.00036700000,0.00016600000,0.00007580000,0.00003440000,0.00001570000,0.00000081600
Magmatic Crystal Thief,,,,,,,,,,,0.00040100000,0.00018200000,0.00008290000,0.00003770000,0.00001710000,0.00000089300
Magmatic Golem,,,,,,,,,,,0.00057300000,0.00026000000,0.00011800000,0.00005380000,0.00002450000,0.00000128000
Swamp Runner,,,,,,,,,0.00072600000,0.00032900000,0.00014900000,0.00006760000,0.00003080000,0.00001400000,0.00000636000,0.00000033200
Mutated Siblings,,,,,,,,,0.00089400000,0.00040400000,0.00018300000,0.00008320000,0.00003790000,0.00001720000,0.00000783000,0.00000040800
Sludge,,,,,,,,,0.00101000000,0.00045500000,0.00020600000,0.00009360000,0.00004260000,0.00001940000,0.00000881000,0.00000045900
Lab Technician,,,,,,,,,0.00235000000,0.00106000000,0.00048100000,0.00021800000,0.00009940000,0.00004520000,0.00002050000,0.00000107000
Bog Beast,,,,,,,,,0.00257000000,0.00116000000,0.00052700000,0.00023900000,0.00010900000,0.00004950000,0.00002250000,0.00000117000
Spore,,,,,,,,,0.00268000000,0.00121000000,0.00055000000,0.00025000000,0.00011400000,0.00005170000,0.00002350000,0.00000122000
Monster Tail,,,,,,,,,0.00302000000,0.00136000000,0.00061900000,0.00028100000,0.00012800000,0.00005810000,0.00002640000,0.00000138000
Gelatinous Octahedron,,,,,,,,,,0.00212000000,0.00096300000,0.00043700000,0.00019900000,0.00009040000,0.00004110000,0.00000214000
Hazmat,,,,,,,,,0.00559000000,0.00253000000,0.00115000000,0.00052000000,0.00023700000,0.00010800000,0.00004890000,0.00000255000
Sludge Soaker,,,,,,,,,,,0.00160000000,0.00072800000,0.00033100000,0.00015100000,0.00006850000,0.00000357000
Scrap Metal Monster,,,,,,,,,,,0.00165000000,0.00074900000,0.00034100000,0.00015500000,0.00007040000,0.00000367000
Plague Hag,,,,,,,,,,,0.00211000000,0.00095600000,0.00043600000,0.00019800000,0.00009000000,0.00000469000
Biohazard,,,,,,,,,,,,,0.00060600000,0.00027600000,0.00012500000,0.00000653000
Mutant Ninja,,,,,,,,,,,,,0.00062500000,0.00028400000,0.00012900000,0.00000673000
Tentacle,,,,,,,,,,,,,0.00074800000,0.00034000000,0.00015500000,0.00000806000
Telekinetic Mutant,,,,,,,,,,,,,0.00074800000,0.00034000000,0.00015500000,0.00000806000
Toxic Warrior,,,,,,,,,,,,,,0.00038700000,0.00017600000,0.00000918000
Outbreak Assassin,,,,,,,,,,,,,,0.00040900000,0.00018600000,0.00000969000
Mutant Mongrel,,,,,,,,,,,,,,0.00042600000,0.00019400000,0.00001010000
Slimefist,,,,,,,,,,,,,,0.00047400000,0.00021500000,0.00001120000
Sludge Swimmer,,,,,,,,,,,,,,,0.00023500000,0.00001220000
The Menace,,,,,,,,,,,,,,,0.00024500000,0.00001280000
Mutated Behemoth,,,,,,,,,,,,,,,,0.00001530000
Rift Guardian,,,,,,,,,,,,,0.00016100000,0.00007320000,0.00003330000,0.00000173000
Brawny,,,,,,,,,,,,,0.00017000000,0.00007750000,0.00003520000,0.00000184000
Riftweaver,,,,,,,,,,,,,0.00017500000,0.00007960000,0.00003620000,0.00000189000
Greyrun,,,,,,,,,,,,,0.00017800000,0.00008070000,0.00003670000,0.00000191000
Excitable Electric,,,,,,,,,,,,,0.00021800000,0.00009900000,0.00004500000,0.00000235000
Supernatural,,,,,,,,,,,,,0.00023700000,0.00010800000,0.00004890000,0.00000255000
Portable Generator,,,,,,,,,,,,,,0.00010800000,0.00004890000,0.00000255000
Fungal Frog,,,,,,,,,,,,,,0.00010800000,0.00004890000,0.00000255000
Medicine,,,,,,,,,,,,,,0.00010800000,0.00004890000,0.00000255000
Agitated Gentle Giant,,,,,,,,,,,,,0.00023700000,0.00010800000,0.00004900000,0.00000256000
Amplified White,,,,,,,,,,,,,,0.00011800000,0.00005380000,0.00000281000
Amplified Grey,,,,,,,,,,,,,,0.00012100000,0.00005480000,0.00000286000
Micro,,,,,,,,,,,,,0.00026500000,0.00012100000,0.00005480000,0.00000286000
Amplified Brown,,,,,,,,,,,,,,0.00012300000,0.00005580000,0.00000291000
Cybernetic Specialist,,,,,,,,,,,,,,0.00012500000,0.00005670000,0.00000296000
Rift Bio Engineer,,,,,,,,,,,,,,0.00012700000,0.00005770000,0.00000301000
Dream Drifter,,,,,,,,,,,,,0.00028400000,0.00012900000,0.00005870000,0.00000306000
Automated Sentry,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Prototype,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Gilded Leaf,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Cranky Caterpillar,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Karmachameleon,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Twisted Treant,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Robat,,,,,,,,,,,,,,0.00013100000,0.00005970000,0.00000311000
Phase Zombie,,,,,,,,,,,,,,0.00013300000,0.00006070000,0.00000316000
Count Vampire,,,,,,,,,,,,,,0.00013600000,0.00006160000,0.00000321000
Tech Ravenous Zombie,,,,,,,,,,,,,,0.00013800000,0.00006260000,0.00000327000
Zombot Unipire the Third,,,,,,,,,,,,,,0.00014000000,0.00006360000,0.00000332000
Surgeon Bot,,,,,,,,,,,,,,0.00014200000,0.00006460000,0.00000337000
Lycanoid,,,,,,,,,,,,,,0.00014200000,0.00006460000,0.00000337000
Evil Scientist,,,,,,,,,,,,,,0.00014400000,0.00006550000,0.00000342000
Revenant,,,,,,,,,,,,,,0.00014400000,0.00006550000,0.00000342000
Doktor,,,,,,,,,,,,,,0.00014600000,0.00006650000,0.00000347000
Mighty Mole,,,,,,,,,,,,,0.00033100000,0.00015100000,0.00006850000,0.00000357000
Pneumatic Dirt Displacement,,,,,,,,,,,,,,0.00015100000,0.00006850000,0.00000357000
Wealth,,,,,,,,,,,,,0.00033100000,0.00015100000,0.00006850000,0.00000357000
Bloomed Sylvan,,,,,,,,,,,,,,0.00015100000,0.00006850000,0.00000357000
Red Coat Bear,,,,,,,,,,,,,,0.00015100000,0.00006850000,0.00000357000
Water Sprite,,,,,,,,,,,,,,0.00015100000,0.00006850000,0.00000357000
Itty Bitty Rifty Burroughs,,,,,,,,,,,,,,0.00015300000,0.00006950000,0.00000362000
Rifterranian,,,,,,,,,,,,,,0.00015500000,0.00007040000,0.00000367000
Clump,,,,,,,,,,,,,,0.00015700000,0.00007140000,0.00000372000
Cyber Miner,,,,,,,,,,,,,,0.00015900000,0.00007240000,0.00000378000
Lambent,,,,,,,,,,,,,,0.00016100000,0.00007340000,0.00000383000
Mossy Moosker,,,,,,,,,,,,,,0.00016100000,0.00007340000,0.00000383000
Master Exploder,,,,,,,,,,,,,,0.00016400000,0.00007440000,0.00000388000
Boulder Biter,,,,,,,,,,,,,,0.00016600000,0.00007530000,0.00000393000
Crazed Goblin,,,,,,,,,,,,,,0.00017200000,0.00007830000,0.00000408000
Mecha Tail,,,,,,,,,,,,,,0.00017200000,0.00007830000,0.00000408000
Spirit of Balance,,,,,,,,,,,,,,0.00017200000,0.00007830000,0.00000408000
Treant Queen,,,,,,,,,,,,,,0.00017200000,0.00007830000,0.00000408000
Radioactive Ooze,,,,,,,,,,,,,,0.00017800000,0.00008070000,0.00000421000
Toxikinetic,,,,,,,,,,,,,,0.00018300000,0.00008320000,0.00000434000
Spirit Fox,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Rift Tiger,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Tree Troll,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Toxic Avenger,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
Rancid Bog Beast,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
Super Mega Mecha Ultra RoboGold,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
The Menace of the Rift,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
Shard Centurion,,,,,,,,,,,,,0.00049200000,0.00022400000,0.00010200000,0.00000531000
Spiritual Steel,,,,,,,,,,,,,0.00049700000,0.00022600000,0.00010300000,0.00000536000
Cyborg,,,,,,,,,,,,,0.00051100000,0.00023200000,0.00010600000,0.00000551000
Raw Diamond,,,,,,,,,,,,,0.00056800000,0.00025800000,0.00011700000,0.00000612000
Red-Eyed Watcher Owl,,,,,,,,,,,,,,0.00025800000,0.00011700000,0.00000612000
Nomadic Warrior,,,,,,,,,,,,,,0.00025800000,0.00011700000,0.00000612000
Winged Harpy,,,,,,,,,,,,,,0.00025800000,0.00011700000,0.00000612000
Assassin Beast,,,,,,,,,,,,,,0.00032300000,0.00014700000,0.00000765000
Plutonium Tentacle,,,,,,,,,,,,,,0.00032300000,0.00014700000,0.00000765000
Goliath Field,,,,,,,,,,,,,0.00085200000,0.00038700000,0.00017600000,0.00000918000
Cherry Sprite,,,,,,,,,,,,,,0.00043000000,0.00019600000,0.00001020000
Grizzled Silth,,,,,,,,,,,,,,0.00043000000,0.00019600000,0.00001020000
Naturalist,,,,,,,,,,,,,,0.00043000000,0.00019600000,0.00001020000
Monstrous Abomination,,,,,,,,,,,,,,0.00043000000,0.00019600000,0.00001020000
Big Bad Behemoth Burroughs,,,,,,,,,,,,,,0.00064600000,0.00029400000,0.00001530000
Centaur Ranger,,,,,,,,,,,,,,0.00108000000,0.00048900000,0.00002550000
Cyclops Barbarian,,,,,,,,,,,,,,0.00108000000,0.00048900000,0.00002550000
Tri-dra,,,,,,,,,,,,,,0.00108000000,0.00048900000,0.00002550000
Monstrous Black Widow,,,,,,,,,,,,,,0.00269000000,0.00122000000,0.00006380000
Armored Archer,,,,,,,,,,,,,,,0.00004400000,0.00000230000
Shinobi,,,,,,,,,,,,,,,0.00005870000,0.00000306000
Dumpling Delivery,,,,,,,,,,,,,,,0.00006850000,0.00000357000
Enlightened Labourer,,,,,,,,,,,,,,,0.00009780000,0.00000510000
Shaolin Kung Fu,,,,,,,,,,,,,,,0.00009780000,0.00000510000
Wandering Monk,,,,,,,,,,,,,,,0.00010800000,0.00000561000
Militant Samurai,,,,,,,,,,,,,,,0.00011700000,0.00000612000
Student of the Chi Belt,,,,,,,,,,,,,,,0.00017600000,0.00000918000
Student of the Chi Claw,,,,,,,,,,,,,,,0.00017600000,0.00000918000
Student of the Chi Fang,,,,,,,,,,,,,,,0.00017600000,0.00000918000
Dancing Assassin,,,,,,,,,,,,,,,0.00017600000,0.00000918000
Master of the Chi Belt,,,,,,,,,,,,,,,0.00019600000,0.00001020000
Master of the Chi Claw,,,,,,,,,,,,,,,0.00019600000,0.00001020000
Master of the Chi Fang,,,,,,,,,,,,,,,0.00019600000,0.00001020000
Grand Master of the Dojo,,,,,,,,,,,,,,,0.00041100000,0.00002140000
Supreme Sensei,,,,,,,,,,,,,,,0.00063600000,0.00003320000
Ascended Elder,,,,,,,,,,,,,,,0.00097800000,0.00005100000
Cuttle,,,,,,,,,,,,,0.00008790000,0.00003990000,0.00001820000,0.00000094700
Manatee,,,,,,,,,,,,,0.00008790000,0.00003990000,0.00001820000,0.00000094700
Puffer,,,,,,,,,,,,,0.00008790000,0.00003990000,0.00001820000,0.00000094700
City Noble,,,,,,,,,,,,,0.00012900000,0.00005850000,0.00002660000,0.00000139000
Enginseer,,,,,,,,,,,,,0.00013500000,0.00006130000,0.00002790000,0.00000145000
Sunken Citizen,,,,,,,,,,,,,0.00013500000,0.00006130000,0.00002790000,0.00000145000
City Worker,,,,,,,,,,,,,0.00014400000,0.00006540000,0.00002970000,0.00000155000
Bottom Feeder,,,,,,,,,,,,,0.00014500000,0.00006580000,0.00002990000,0.00000156000
Coral Cuddler,,,,,,,,,,,,,0.00014500000,0.00006580000,0.00002990000,0.00000156000
School of Mish,,,,,,,,,,,,,0.00014500000,0.00006580000,0.00002990000,0.00000156000
Mlounder Flounder,,,,,,,,,,,,,0.00017000000,0.00007750000,0.00003520000,0.00000184000
Crabolia,,,,,,,,,,,,,0.00018400000,0.00008370000,0.00003800000,0.00000198000
Guppy,,,,,,,,,,,,,0.00018400000,0.00008370000,0.00003800000,0.00000198000
Seadragon,,,,,,,,,,,,,0.00018400000,0.00008370000,0.00003800000,0.00000198000
Hydrologist,,,,,,,,,,,,,0.00018900000,0.00008610000,0.00003910000,0.00000204000
Elite Guardian,,,,,,,,,,,,,0.00019300000,0.00008780000,0.00003990000,0.00000208000
Barnacle Beautician,,,,,,,,,,,,,0.00019700000,0.00008950000,0.00004070000,0.00000212000
Coral,,,,,,,,,,,,,0.00019700000,0.00008950000,0.00004070000,0.00000212000
Tadpole,,,,,,,,,,,,,0.00019700000,0.00008950000,0.00004070000,0.00000212000
Angelfish,,,,,,,,,,,,,0.00021200000,0.00009640000,0.00004380000,0.00000229000
Betta,,,,,,,,,,,,,0.00021200000,0.00009640000,0.00004380000,0.00000229000
Eel,,,,,,,,,,,,,0.00021200000,0.00009640000,0.00004380000,0.00000229000
Clumsy Carrier,,,,,,,,,,,,,0.00021300000,0.00009680000,0.00004400000,0.00000229000
Sand Dollar Diver,,,,,,,,,,,,,0.00023700000,0.00010800000,0.00004890000,0.00000255000
Koimaid,,,,,,,,,,,,,0.00024000000,0.00010900000,0.00004960000,0.00000259000
Jellyfish,,,,,,,,,,,,,0.00024000000,0.00010900000,0.00004960000,0.00000259000
Stingray,,,,,,,,,,,,,0.00024000000,0.00010900000,0.00004960000,0.00000259000
Coral Harvester,,,,,,,,,,,,,0.00025700000,0.00011700000,0.00005310000,0.00000277000
Dread Pirate Mousert,,,,,,,,,,,,,0.00025700000,0.00011700000,0.00005310000,0.00000277000
Mermousette,,,,,,,,,,,,,0.00025700000,0.00011700000,0.00005310000,0.00000277000
Coral Gardener,,,,,,,,,,,,,0.00025900000,0.00011800000,0.00005350000,0.00000279000
Octomermaid,,,,,,,,,,,,,0.00025900000,0.00011800000,0.00005350000,0.00000279000
Pirate Anchor,,,,,,,,,,,,,0.00025900000,0.00011800000,0.00005350000,0.00000279000
Saltwater Axolotl,,,,,,,,,,,,,0.00026000000,0.00011800000,0.00005380000,0.00000281000
Angler,,,,,,,,,,,,,0.00026800000,0.00012200000,0.00005530000,0.00000289000
Coral Guard,,,,,,,,,,,,,0.00026800000,0.00012200000,0.00005530000,0.00000289000
Swashblade,,,,,,,,,,,,,0.00026800000,0.00012200000,0.00005530000,0.00000289000
Coral Dragon,,,,,,,,,,,,,0.00027300000,0.00012400000,0.00005640000,0.00000294000
Deep Sea Diver,,,,,,,,,,,,,0.00027300000,0.00012400000,0.00005640000,0.00000294000
Mershark,,,,,,,,,,,,,0.00027300000,0.00012400000,0.00005640000,0.00000294000
Old One,,,,,,,,,,,,,0.00027700000,0.00012600000,0.00005710000,0.00000298000
Sunken Banshee,,,,,,,,,,,,,0.00027700000,0.00012600000,0.00005710000,0.00000298000
Turret Guard,,,,,,,,,,,,,0.00027700000,0.00012600000,0.00005710000,0.00000298000
Coral Queen,,,,,,,,,,,,,0.00028000000,0.00012700000,0.00005790000,0.00000302000
Deranged Deckhand,,,,,,,,,,,,,0.00028000000,0.00012700000,0.00005790000,0.00000302000
Urchin King,,,,,,,,,,,,,0.00028000000,0.00012700000,0.00005790000,0.00000302000
Sand Dollar Queen,,,,,,,,,,,,,0.00028400000,0.00012900000,0.00005870000,0.00000306000
Pearl Diver,,,,,,,,,,,,,0.00030300000,0.00013800000,0.00006270000,0.00000327000
Clownfish,,,,,,,,,,,,,0.00034000000,0.00015400000,0.00007020000,0.00000366000
Oxygen Baron,,,,,,,,,,,,,0.00034100000,0.00015500000,0.00007040000,0.00000367000
Barracuda,,,,,,,,,,,,,0.00036500000,0.00016600000,0.00007530000,0.00000393000
Spear Fisher,,,,,,,,,,,,,0.00036900000,0.00016800000,0.00007630000,0.00000398000
Pearl,,,,,,,,,,,,,0.00037900000,0.00017200000,0.00007830000,0.00000408000
Derpshark,,,,,,,,,,,,,0.00037900000,0.00017200000,0.00007830000,0.00000408000
Treasure Hoarder,,,,,,,,,,,,,0.00038100000,0.00017300000,0.00007870000,0.00000410000
Treasure Keeper,,,,,,,,,,,,,0.00038800000,0.00017600000,0.00008020000,0.00000418000
Carnivore,,,,,,,,,,,,,0.00066300000,0.00030100000,0.00013700000,0.00000714000
Serpent Monster,,,,,,,,,,,,,0.00072000000,0.00032700000,0.00014900000,0.00000775000
Ancient of the Deep,,,,,,,,,,,,,0.00075800000,0.00034400000,0.00015700000,0.00000816000
Tritus,,,,,,,,,,,,,0.00284000000,0.00129000000,0.00058700000,0.00003060000
Sporeticus,,,,,,,,,,,,,,0.00005170000,0.00002350000,0.00000122000
Mushroom Sprite,,,,,,,,,,,,,,0.00006460000,0.00002940000,0.00000153000
Spore Muncher,,,,,,,,,,,,,,0.00007750000,0.00003520000,0.00000184000
Mouldy Mole,,,,,,,,,,,,,,0.00008610000,0.00003910000,0.00000204000
Spiked Burrower,,,,,,,,,,,,,,0.00009900000,0.00004500000,0.00000235000
Bitter Root,,,,,,,,,,,,,,0.00010800000,0.00004890000,0.00000255000
Mush,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Quillback,,,,,,,,,,,,,,0.00013300000,0.00006070000,0.00000316000
Lumahead,,,,,,,,,,,,,,0.00013800000,0.00006260000,0.00000327000
Floating Spore,,,,,,,,,,,,,,0.00016800000,0.00007630000,0.00000398000
Gemorpher,,,,,,,,,,,,,,0.00017200000,0.00007830000,0.00000408000
Funglore,,,,,,,,,,,,,,0.00017200000,0.00007830000,0.00000408000
Cavern Crumbler,,,,,,,,,,,,,,0.00018100000,0.00008220000,0.00000429000
Nightshade Masquerade,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Stone Maiden,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Crag Elder,,,,,,,,,,,,,,0.00020700000,0.00009390000,0.00000490000
Dirt Thing,,,,,,,,,,,,,,0.00021300000,0.00009690000,0.00000505000
Crystalline Slasher,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
Splintered Stone Sentry,,,,,,,,,,,,,,0.00024500000,0.00011200000,0.00000582000
Shattered Obsidian,,,,,,,,,,,,,,0.00025000000,0.00011300000,0.00000592000
Crystal Controller,,,,,,,,,,,,,,0.00025800000,0.00011700000,0.00000612000
Crystalback,,,,,,,,,,,,,,0.00026300000,0.00011900000,0.00000622000
Stalagmite,,,,,,,,,,,,,,0.00026900000,0.00012200000,0.00000638000
Gemstone Worshipper,,,,,,,,,,,,,,0.00028000000,0.00012700000,0.00000663000
Crystal Cave Worm,,,,,,,,,,,,,,0.00032300000,0.00014700000,0.00000765000
Crystal Lurker,,,,,,,,,,,,,,0.00034400000,0.00015700000,0.00000816000
Crystal Queen,,,,,,,,,,,,,,0.00035300000,0.00016000000,0.00000837000
Crystal Observer,,,,,,,,,,,,,,0.00038700000,0.00017600000,0.00000918000
Crystal Golem,,,,,,,,,,,,,,0.00043000000,0.00019600000,0.00001020000
Huntereater,,,,,,,,,,,,,,0.00081800000,0.00037200000,0.00001940000
Diamondhide,,,,,,,,,,,,,,0.00125000000,0.00056700000,0.00002960000
Crystal Behemoth,,,,,,,,,,,,,,0.00161000000,0.00073400000,0.00003830000
Lost Legionnaire,,,,,,,,,,,,,,0.00009040000,0.00004110000,0.00000214000
Lost,,,,,,,,,,,,,,0.00009690000,0.00004400000,0.00000230000
Drudge,,,,,,,,,,,,,,0.00010500000,0.00004770000,0.00000249000
RR-8,,,,,,,,,,,,,,0.00010500000,0.00004770000,0.00000249000
Summoning Scholar,,,,,,,,,,,,,,0.00010500000,0.00004770000,0.00000249000
Mushroom Harvester,,,,,,,,,,,,,,0.00012500000,0.00005670000,0.00000296000
Mystic Guardian,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Solemn Soldier,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Tech Golem,,,,,,,,,,,,,,0.00012900000,0.00005870000,0.00000306000
Hired Eidolon,,,,,,,,,,,,,,0.00014300000,0.00006490000,0.00000338000
Mush Monster,,,,,,,,,,,,,,0.00014400000,0.00006550000,0.00000341000
Ash Golem,,,,,,,,,,,,,,0.00014800000,0.00006740000,0.00000352000
Masked Pikeman,,,,,,,,,,,,,,0.00014800000,0.00006740000,0.00000352000
Sanguinarian,,,,,,,,,,,,,,0.00014800000,0.00006740000,0.00000352000
Corridor Bruiser,,,,,,,,,,,,,,0.00016100000,0.00007340000,0.00000383000
Nightshade Nanny,,,,,,,,,,,,,,0.00018300000,0.00008340000,0.00000435000
Automated Stone Sentry,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Mind Tearer,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Mystic Herald,,,,,,,,,,,,,,0.00019400000,0.00008810000,0.00000459000
Mimic,,,,,,,,,,,,,,0.00021000000,0.00009540000,0.00000497000
Battle Cleric,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
Ethereal Guardian,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
Exo-Tech,,,,,,,,,,,,,,0.00021500000,0.00009780000,0.00000510000
Nightshade Fungalmancer,,,,,,,,,,,,,,0.00022000000,0.00009980000,0.00000520000
Shadow Stalker,,,,,,,,,,,,,,0.00022600000,0.00010300000,0.00000536000
Treasure Brawler,,,,,,,,,,,,,,0.00023200000,0.00010600000,0.00000551000
Dark Templar,,,,,,,,,,,,,,0.00026100000,0.00011900000,0.00000618000
Fungal Technomorph,,,,,,,,,,,,,,0.00026100000,0.00011900000,0.00000618000
Mystic Scholar,,,,,,,,,,,,,,0.00026100000,0.00011900000,0.00000618000
Reanimated Carver,,,,,,,,,,,,,,0.00029100000,0.00013200000,0.00000689000
Matron of Wealth,,,,,,,,,,,,,,0.00035300000,0.00016000000,0.00000837000
Ancient Scribe,,,,,,,,,,,,,,0.00038700000,0.00017600000,0.00000918000
Matron of Machinery,,,,,,,,,,,,,,0.00038700000,0.00017600000,0.00000918000
Sir Fleekio,,,,,,,,,,,,,,0.00038700000,0.00017600000,0.00000918000
Molten Midas,,,,,,,,,,,,,,0.00042600000,0.00019400000,0.00001010000
Decrepit Tentacle Terror,,,,,,,,,,,,,,0.00046500000,0.00021100000,0.00001100000
Manaforge Smith,,,,,,,,,,,,,,0.00151000000,0.00068500000,0.00003570000
Paladin Weapon Master,,,,,,,,,,,,,,0.00151000000,0.00068500000,0.00003570000
Soul Binder,,,,,,,,,,,,,,0.00151000000,0.00068500000,0.00003570000
Retired Minotaur,,,,,,,,,,,,,,0.00430000000,0.00196000000,0.00010200000
